Index,Clue,Solution,Spaced_Solution,gemma_predicted
989,Revolutionary with fish head to cook,chef,chef,assemblage
5855,Unwanted growth has proceeded round the whole street,gallstone,gallstone,assemblage
105452,Criminal underground starts many a feud in America,mafia,mafia,assemblage
6344,Team given extra exam,elevenplus,eleven plus,assemblage
43035,Strikers going round pit take a dip,pickpocket,pickpocket,assemblage
118953,Something added on the end of affectionate princess's letter?,annex,annex,assemblage
4515,Seed that's old removed from a loch,almond,almond,assemblage
136938,Billionaire's first to not offer tip in bar,blacklist,blacklist,assemblage
16704,Aim by listener to win affection,endear,endear,assemblage
102993,Irish operator is such a person in trade,shopkeeper,shopkeeper,assemblage
60087,"Robson beating Williams, for example, winning at least six games",upset,upset,assemblage
89120,"Likely to give an answer, especially in revised version",responsive,responsive,assemblage
133412,Bluish-grey bench one removed from row,pewter,pewter,assemblage
79822,Supporters with lots of hard facts,brasstacks,brass tacks,assemblage
123901,You'll find me introducing very French measures,metres,metres,assemblage
78895,"Time to give the ticker a boost, having it off with Gladys",daylightsaving,daylight saving,assemblage
57659,"Just once, do put one out!",exactly,exactly,assemblage
87570,Daughter's body clock determines when to have food,dinnertime,dinner time,assemblage
16044,Old king of note,offa,offa,assemblage
130077,Journalists who keep saying cutting things,hacksaws,hacksaws,assemblage
117543,Boatman gets his first crop on the wagon,boatswain,boatswain,assemblage
103296,Pressing suit with the devil,impaction,impaction,assemblage
101548,Like warning Liberal about vote,forexample,for example,assemblage
15125,"Curved member made of wood, say",bowleg,bow leg,assemblage
18191,Annoyed that shirt's missing from counterfeit Man U strip,upinarms,up in arms,assemblage
90110,Zero return after call for capital,dublin,dublin,assemblage
460,Instrument causing damage when attached to one short whip,harmonica,harmonica,assemblage
44171,Parody old Bob's clothing,skit,skit,assemblage
77136,Repeated knocks make Irish twins retreat,taptap,tap tap,assemblage
115907,Dog dirt on park for animals picked up,shihtzu,shih tzu,assemblage
124513,"Excuse a little colour without energy, maybe, on box",pleating,pleating,assemblage
1273,Dealing with urgent checking,repressing,repressing,assemblage
28458,Final appearance of US actress - good!,swansong,swansong,assemblage
14737,Get to the top on Tyneside?,scalene,scalene,assemblage
33309,Rowan's character: nothing comic,beano,beano,assemblage
71376,"""Heart of Midlothian"" follows radical dogmatist",bigot,bigot,assemblage
38657,Woman in torment shows spirit,banshee,banshee,assemblage
50376,Give name with nothing in it to fool with old gold coin,doubloon,doubloon,assemblage
107588,"Soap found under bum, which is sweet",spongecake,sponge cake,assemblage
69792,Tilts at hint on drink,tipsup,tips up,assemblage
116016,"Well I'm blowed! Bald, shaved and pink!",coral,coral,assemblage
137028,Head of government to OK thoroughfare stopping short of scaffold,gallowstree,gallows tree,assemblage
48249,Old instrument needs the sphere to ring,theorbo,theorbo,assemblage
86793,It's grand to make many holes in a hot plate,griddle,griddle,assemblage
96526,Disk that's not a hit with artless party,floppy,floppy,assemblage
117872,"Religious leader (a healer) cured flesh, receiving credit as a teacher",mohammed,mohammed,assemblage
113200,Old skin disease liable to drain confidence,sapego,sapego,assemblage
15131,Dissipated girl in confinement,misspent,misspent,assemblage
91831,Lifting a great weight is false,notso,not so,assemblage
89024,"High frequency range, say, penetrating mum - is sore in the ears",megahertz,megahertz,assemblage
123817,"Lively end to working week, heaven",frisky,frisky,assemblage
31567,Expectant boy and European girl set about stir-crazy night hunter,pipistrelle,pipistrelle,assemblage
112794,Game controller's about to take a quick look up,keeper,keeper,assemblage
96120,Always right in story about trouble arising,infallible,infallible,assemblage
105007,Ride off a little way to old city in time to get led up the aisle,marriedinchurch,married in church,assemblage
121371,"Corrects paperwork, putting top of house on in flats",proofreads,proofreads,assemblage
53700,"Like china after the bull, shop being gutted when he's gone",strewn,strewn,assemblage
34214,Pepper's top music arrangement,capsicum,capsicum,assemblage
103805,"Vexed about European tree such as beech, from what we hear",seashore,seashore,assemblage
13705,"Bar providing energy (sustained energy), almost other-worldly",estaminet,estaminet,assemblage
124729,Astronomical scale of opening novel,analemma,analemma,assemblage
86193,Inspector gives opinion with hesitation,viewer,viewer,assemblage
130415,"Set fire to one reptile in sewer, according to reports",litigator,litigator,assemblage
21082,Sort of spin one thus put on an issue,isotopic,isotopic,assemblage
128679,"Fellow clean, having removed soft muck",manure,manure,assemblage
75968,"Come down heavily, when gathering of hunters is set up",teem,teem,assemblage
80354,I cut out the hard stuff when at work,stonemason,stonemason,assemblage
82313,Body meeting to pledge help to golfers?,committee,committee,assemblage
88362,Never return to issue concerning former volunteers,atnotime,at no time,assemblage
72051,Plot developer,schemer,schemer,assemblage
83215,Elaborate ornament to hang on ventilator,fandangle,fandangle,assemblage
101613,English writer hits cart track backing motor,turbine,turbine,assemblage
140061,Silly argument over half a small pigeon,squab,squab,assemblage
90877,Wild flower round by border,oxlip,oxlip,assemblage
15283,Main follower in France with projector,tenon,tenon,assemblage
63244,I'm given picket duty,impost,impost,assemblage
85419,Novice's a person stupid in the head,loaf,loaf,assemblage
69373,Record poem about island event,episode,episode,assemblage
125914,Fold party clothes,dogear,dog ear,assemblage
125578,Many a playground prank ties knot around Maggie's bottom half,wedgies,wedgies,assemblage
34292,Overwork Bob's followers,strain,strain,assemblage
141476,NYPD case to get resolved having been shortened,syncopated,syncopated,assemblage
27334,"Expression of compliance, almost trendy?",righto,righto,assemblage
53660,"Tall and skinny, first to go fishing",gangling,gangling,assemblage
22110,Hardy presents most of hoary tale,ollie,ollie,assemblage
38670,Priestess is one Greek character Angie confused,iphigenia,iphigenia,assemblage
86654,"Calls sailor back, one's docked",names,names,assemblage
56339,The man leading Earth's revolution is a god,helios,helios,assemblage
53508,Live as a bird and take off,beatit,beat it,assemblage
59873,Friday's child makes you shiver,frisson,frisson,assemblage
141631,"Defenders greeted, sloping off from the front",backswept,backswept,assemblage
46001,Wartime enemy heading off for the firing line,oche,oche,assemblage
130770,"In Devon, a current company leader is business manager",exec,exec,assemblage
134419,Hobo's besotted with bling and spirits,hobgoblins,hobgoblins,assemblage
77747,Aim for gold? I disagree,objector,objector,assemblage
59788,Young female FBI agent now gone private employed by Nelson?,glasseye,glass eye,assemblage
111582,"We object, being placed in improper abode. Why? It's of ill repute!",bawdyhouse,bawdy house,assemblage
83921,"It's of assistance to shepherd or miner, but not king",collie,collie,assemblage
128438,Produced rising bill and butcher sued,caused,caused,assemblage
54449,They feel it's time to have castle refurbished,tentacles,tentacles,assemblage
78883,Maiden possibly left port with too much luggage,overladen,overladen,assemblage
28654,Bypass (ring road) crumbling - such a state!,colorado,colorado,assemblage
54161,Philosopher managed last of apple crumble,diderot,diderot,assemblage
13101,This address caters for love on the allotment,oration,oration,assemblage
23405,Discount English book with set standard jacket,rebate,rebate,assemblage
106788,Shrub grew on river in a month,rosemary,rosemary,assemblage
96234,"Book about principal, not a strong head maybe, yet beginning",remainsoftheday,remains of the day,assemblage
12071,"Low gear involved, finding place to park?",moorage,moorage,assemblage
76701,"Left and left again, lorry finally gets round",portly,portly,assemblage
83727,Distress at leaving embassy man following judge,heartache,heartache,assemblage
32364,Clue short of perfect,idea,idea,assemblage
82856,"Polish fruit, cored, is chewy",rubbery,rubbery,assemblage
57005,Turn aside right after the avenue,avert,avert,assemblage
32670,No time for checking maxim,saying,saying,assemblage
80728,Travel in time beyond it and back from Rome,itinerate,itinerate,assemblage
121676,Combine to restrain a temper,allay,allay,assemblage
84957,Clerical doctor has a bit of a scheme concerned with aspect of language,syntactic,syntactic,assemblage
75083,Head of Sheffield Wednesday is meeting Hillsborough's first Scandinavian,swedish,swedish,assemblage
100715,Performance in which the middle section gets the twitch,bellydance,belly dance,assemblage
94065,Doctor can back old GP site,monaco,monaco,assemblage
5968,The Queen needs foreign money for the mission,errand,errand,assemblage
82472,Good place for baby with loop,picot,picot,assemblage
20340,Chief island's headgear,topis,topis,assemblage
95135,Giveaway lines?,freeverse,free verse,assemblage
40049,Trollop allowed a pie,tartlet,tartlet,assemblage
77809,White boy finds nearest man in blue,skinhead,skinhead,assemblage
112968,"When retired, managed share account",narration,narration,assemblage
73262,"Judge - typical, though not posh - producing a rejection",refusal,refusal,assemblage
3955,Result of dropping the charge?,pricecut,price cut,assemblage
4506,Duck has suffered on island,borneo,borneo,assemblage
96316,"Paper's written about conclusion to inquiry, little being an inward reference",myself,myself,assemblage
126949,Monstrous party on the up through Gulf War not all bad,godawful,godawful,assemblage
57628,Setter finds shelter from fight,melee,melee,assemblage
51375,"Consents, but will be a long time coming round again",agrees,agrees,assemblage
105020,Pets regularly bite? Avoid!,eschew,eschew,assemblage
133314,Produce charged particles and celebrate topless,ionise,ionise,assemblage
83264,Look after the ruddy whiskey!,redeye,redeye,assemblage
94199,"Guided the unholy Tannhäuser on Rome expedition - devastated, primarily",tutored,tutored,assemblage
114206,Greek island with a cat that's externally weightless,ithaca,ithaca,assemblage
101298,Short skirts tempt the clergy!,ministry,ministry,assemblage
123748,Plans where PM lives without owning - tense?,intends,intends,assemblage
50900,Like a mother could lose a point and gain one - it's seriously relevant,material,material,assemblage
