Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
107588,"Soap found under bum, which is sweet",spongecake,sponge cake,assemblage,TOO KIND,0
69792,Tilts at hint on drink,tipsup,tips up,assemblage,AT IT,0
116016,"Well I'm blowed! Bald, shaved and pink!",coral,coral,assemblage,ALBINO,0
137028,Head of government to OK thoroughfare stopping short of scaffold,gallowstree,gallows tree,assemblage,PRESIDENT,0
48249,Old instrument needs the sphere to ring,theorbo,theorbo,assemblage,LYREBIRD,0
86793,It's grand to make many holes in a hot plate,griddle,griddle,assemblage,PERFORA,0
96526,Disk that's not a hit with artless party,floppy,floppy,assemblage,NONHIT,0
117872,"Religious leader (a healer) cured flesh, receiving credit as a teacher",mohammed,mohammed,assemblage,PASTORS,0
113200,Old skin disease liable to drain confidence,sapego,sapego,assemblage,ECZEMA,0
15131,Dissipated girl in confinement,misspent,misspent,assemblage,DECAYED,0
91831,Lifting a great weight is false,notso,not so,assemblage,NOT ON,0
89024,"High frequency range, say, penetrating mum - is sore in the ears",megahertz,megahertz,assemblage,EARSPRING,0
123817,"Lively end to working week, heaven",frisky,frisky,assemblage,PARADISE,0
31567,Expectant boy and European girl set about stir-crazy night hunter,pipistrelle,pipistrelle,assemblage,NIGHTINGALE,0
112794,Game controller's about to take a quick look up,keeper,keeper,assemblage,GLANCES,0
96120,Always right in story about trouble arising,infallible,infallible,assemblage,INJUSTICE,0
105007,Ride off a little way to old city in time to get led up the aisle,marriedinchurch,married in church,assemblage,ELOPED TO ATHENS,0
121371,"Corrects paperwork, putting top of house on in flats",proofreads,proofreads,assemblage,ROOFLESS,0
53700,"Like china after the bull, shop being gutted when he's gone",strewn,strewn,assemblage,CHINA SHOP,0
34214,Pepper's top music arrangement,capsicum,capsicum,assemblage,ARRANGER,0
103805,"Vexed about European tree such as beech, from what we hear",seashore,seashore,assemblage,BEECHING,0
13705,"Bar providing energy (sustained energy), almost other-worldly",estaminet,estaminet,assemblage,BARITONE,0
124729,Astronomical scale of opening novel,analemma,analemma,assemblage,STELLAR,0
86193,Inspector gives opinion with hesitation,viewer,viewer,assemblage,VIEWER,1
130415,"Set fire to one reptile in sewer, according to reports",litigator,litigator,assemblage,ALLIGATOR,0
21082,Sort of spin one thus put on an issue,isotopic,isotopic,assemblage,SLANTWISE,0
128679,"Fellow clean, having removed soft muck",manure,manure,assemblage,CLEANS,0
75968,"Come down heavily, when gathering of hunters is set up",teem,teem,assemblage,RAID,0
80354,I cut out the hard stuff when at work,stonemason,stonemason,assemblage,EDITORS,0
82313,Body meeting to pledge help to golfers?,committee,committee,assemblage,CORPSES,0
88362,Never return to issue concerning former volunteers,atnotime,at no time,assemblage,NO EXES,0
72051,Plot developer,schemer,schemer,assemblage,GARDEN,0
83215,Elaborate ornament to hang on ventilator,fandangle,fandangle,assemblage,PENDANT,0
101613,English writer hits cart track backing motor,turbine,turbine,assemblage,AUSTEN,0
140061,Silly argument over half a small pigeon,squab,squab,assemblage,TIFIN,0
90877,Wild flower round by border,oxlip,oxlip,assemblage,DAISY,0
15283,Main follower in France with projector,tenon,tenon,assemblage,SEINE,0
63244,I'm given picket duty,impost,impost,assemblage,PICPET,0
85419,Novice's a person stupid in the head,loaf,loaf,assemblage,DIDO,0
69373,Record poem about island event,episode,episode,assemblage,DISCUS,0
125914,Fold party clothes,dogear,dog ear,assemblage,FOLDED,0
125578,Many a playground prank ties knot around Maggie's bottom half,wedgies,wedgies,assemblage,MARRIES,0
34292,Overwork Bob's followers,strain,strain,assemblage,LABOUR,0
141476,NYPD case to get resolved having been shortened,syncopated,syncopated,assemblage,CLOSEDCASE,0
27334,"Expression of compliance, almost trendy?",righto,righto,assemblage,YESMAN,0
53660,"Tall and skinny, first to go fishing",gangling,gangling,assemblage,LANKIER,0
22110,Hardy presents most of hoary tale,ollie,ollie,assemblage,ROMAN,0
38670,Priestess is one Greek character Angie confused,iphigenia,iphigenia,assemblage,HIERATIC,0
86654,"Calls sailor back, one's docked",names,names,assemblage,SEALS,0
56339,The man leading Earth's revolution is a god,helios,helios,assemblage,ATLAS,0
53508,Live as a bird and take off,beatit,beat it,assemblage,AS IS,0
59873,Friday's child makes you shiver,frisson,frisson,assemblage,FRIDAY,0
141631,"Defenders greeted, sloping off from the front",backswept,backswept,assemblage,SALUTES,0
46001,Wartime enemy heading off for the firing line,oche,oche,assemblage,FOES,0
130770,"In Devon, a current company leader is business manager",exec,exec,assemblage,CEO,0
134419,Hobo's besotted with bling and spirits,hobgoblins,hobgoblins,assemblage,DIAMONDS,0
77747,Aim for gold? I disagree,objector,objector,assemblage,OPPOSED,0
59788,Young female FBI agent now gone private employed by Nelson?,glasseye,glass eye,assemblage,NINA SIM,0
111582,"We object, being placed in improper abode. Why? It's of ill repute!",bawdyhouse,bawdy house,assemblage,WE OBJECT,0
83921,"It's of assistance to shepherd or miner, but not king",collie,collie,assemblage,PICKAXE,0
128438,Produced rising bill and butcher sued,caused,caused,assemblage,RAISED,0
54449,They feel it's time to have castle refurbished,tentacles,tentacles,assemblage,BARONETS,0
78883,Maiden possibly left port with too much luggage,overladen,overladen,assemblage,DEBUTANTE,0
28654,Bypass (ring road) crumbling - such a state!,colorado,colorado,assemblage,DECAYED,0
54161,Philosopher managed last of apple crumble,diderot,diderot,assemblage,PLATOED,0
13101,This address caters for love on the allotment,oration,oration,assemblage,PARCELS,0
23405,Discount English book with set standard jacket,rebate,rebate,assemblage,REBATE,1
106788,Shrub grew on river in a month,rosemary,rosemary,assemblage,OSIERED,0
96234,"Book about principal, not a strong head maybe, yet beginning",remainsoftheday,remains of the day,assemblage,A B C D E,0
12071,"Low gear involved, finding place to park?",moorage,moorage,assemblage,FIRSTGE,0
76701,"Left and left again, lorry finally gets round",portly,portly,assemblage,UTURNS,0
83727,Distress at leaving embassy man following judge,heartache,heartache,assemblage,ANGUISH,0
32364,Clue short of perfect,idea,idea,assemblage,CLUE,0
82856,"Polish fruit, cored, is chewy",rubbery,rubbery,assemblage,GUAVA,0
57005,Turn aside right after the avenue,avert,avert,assemblage,AVERT,1
32670,No time for checking maxim,saying,saying,assemblage,ADAGE,0
80728,Travel in time beyond it and back from Rome,itinerate,itinerate,assemblage,TIMETRAVEL,0
121676,Combine to restrain a temper,allay,allay,assemblage,UNITE,0
84957,Clerical doctor has a bit of a scheme concerned with aspect of language,syntactic,syntactic,assemblage,SEMANTIC,0
75083,Head of Sheffield Wednesday is meeting Hillsborough's first Scandinavian,swedish,swedish,assemblage,OWLSHEAD,0
100715,Performance in which the middle section gets the twitch,bellydance,belly dance,assemblage,TIC TOC,0
94065,Doctor can back old GP site,monaco,monaco,assemblage,SURGER,0
5968,The Queen needs foreign money for the mission,errand,errand,assemblage,LEGATE,0
82472,Good place for baby with loop,picot,picot,assemblage,CRIBS,0
20340,Chief island's headgear,topis,topis,assemblage,BERET,0
95135,Giveaway lines?,freeverse,free verse,assemblage,ABCD,0
40049,Trollop allowed a pie,tartlet,tartlet,assemblage,TARTLET,1
77809,White boy finds nearest man in blue,skinhead,skinhead,assemblage,POLICEMAN,0
112968,"When retired, managed share account",narration,narration,assemblage,PENSIONED,0
73262,"Judge - typical, though not posh - producing a rejection",refusal,refusal,assemblage,REFUSER,0
3955,Result of dropping the charge?,pricecut,price cut,assemblage,ACQUITTAL,0
4506,Duck has suffered on island,borneo,borneo,assemblage,MAUDIE,0
96316,"Paper's written about conclusion to inquiry, little being an inward reference",myself,myself,assemblage,REPORT,0
126949,Monstrous party on the up through Gulf War not all bad,godawful,godawful,assemblage,BEASTLY,0
57628,Setter finds shelter from fight,melee,melee,assemblage,DENES,0
51375,"Consents, but will be a long time coming round again",agrees,agrees,assemblage,AGREES,1
105020,Pets regularly bite? Avoid!,eschew,eschew,assemblage,ESCAPE,0
133314,Produce charged particles and celebrate topless,ionise,ionise,assemblage,IONISE,1
83264,Look after the ruddy whiskey!,redeye,redeye,assemblage,NURSES,0
94199,"Guided the unholy Tannhäuser on Rome expedition - devastated, primarily",tutored,tutored,assemblage,LEDGERS,0
114206,Greek island with a cat that's externally weightless,ithaca,ithaca,assemblage,LESBOS,0
101298,Short skirts tempt the clergy!,ministry,ministry,assemblage,MINISKIR,0
123748,Plans where PM lives without owning - tense?,intends,intends,assemblage,RENTALS,0
50900,Like a mother could lose a point and gain one - it's seriously relevant,material,material,assemblage,MATTERS,0
90550,"Hide fortune, making run for Cuba",lurk,lurk,assemblage,HAVA,0
110569,Indications of a lot of hard drinkers going on spree,harbingers,harbingers,assemblage,SYMPTOMS,0
4903,"Game, or six of them, holding local up",tennis,tennis,assemblage,DARTS,0
52831,Facial hair reported to county's capital,tashkent,tashkent,assemblage,MOUSTACHE,0
3357,A French field with sailors: cancel the lesson,unlearn,unlearn,assemblage,MARINES,0
125797,Bribe a cricket side - or just one fielder,squareleg,square leg,assemblage,SQUARE LEG,1
133476,They provide poor accommodation,almshouses,almshouses,assemblage,HOSTELS,0
128816,Language used in theatre by Lawrence director tailored to fit again,readapted,readapted,assemblage,DARLINGTONGUE,0
784,Women's quarters and hospital are by motorway,harem,harem,assemblage,HAREM,1
46469,Commotion curtailed on American burial place,tumulus,tumulus,assemblage,TUMULI,0
29423,One good with relief work for delicate ornamentation,filigree,filigree,assemblage,FILIGREE,1
43829,Old instrument: state feminine name,rebecca,rebecca,assemblage,LUTINA,0
29321,Amusement park fails to open - how dishonest!,unfair,unfair,assemblage,UNFAIR,1
29253,Weighty communication cut by a lawyer,notable,notable,assemblage,MESSAGE,0
59680,There's nothing stupid in Denmark,odense,odense,assemblage,ODENSES,0
131619,Criminal acts at house in the middle of Trieste,villainies,villainies,assemblage,CRIMESCENT,0
113859,Expecting a delay in start of games,awaiting,awaiting,assemblage,PREGNANT,0
109706,Favourite uncle hurt about aunt's initial pique,petulance,petulance,assemblage,NIECELIKE,0
71281,Old transport on river outside the city walls,extramural,extramural,assemblage,GONDOLIER,0
136821,Key workers?,locksmiths,locksmiths,assemblage,PIANOMEN,0
42117,A rugby player thus taken by surprise,aback,aback,assemblage,SCRUM,0
108118,They believe further education for sailor one solution,unitarians,unitarians,assemblage,MARINERS,0
129142,Instant calls blocked by new PM's predecessors,mornings,mornings,assemblage,EXPRESES,0
28452,Gloria's great at the final curtain,swansong,swan song,assemblage,IN SO,0
53225,"Sharpen pen, but retain candour",honesty,honesty,assemblage,HONEST,0
29486,Duck below bedcover,eiderdown,eiderdown,assemblage,DUVETDAYS,0
27600,Record awful lies about model in writing,epistle,epistle,assemblage,HISTORY,0
66578,Cook insufficiently good: not a likely winner,underdog,underdog,assemblage,UNDERDO,0
56945,Treating people that are out to make New York happy about alien,hypnotherapy,hypnotherapy,assemblage,PLEASEDNEWYORKERS,0
120004,"It's instinctive with a good many, all called George",automaticpilots,automatic pilots,assemblage,MULTIPLEGEORGE,0
125044,Moved in secret and went ahead after complacent start to game,smuggled,smuggled,assemblage,SNEAKEDON,0
30696,A measure without point,galleon,galleon,assemblage,ANOUNCE,0
140862,"After briefly not working, a head is in school again",reteach,reteach,assemblage,RELEARN,0
6717,"Express approbation of last rose, perhaps",endorse,endorse,assemblage,ENDORSE,1
65586,Be quick to appear in fashion,looksmart,look smart,assemblage,BE IN STYLE,0
93894,"Dancers on stage refrain, in part",chorusline,chorus line,assemblage,CHORUS LINE,1
75329,Quickly read second novel,skim,skim,assemblage,SKIM,1
63800,Sailor getting damaged kept dry,abstained,abstained,assemblage,MARINER,0
104535,Test alcohol-free beer at the end (European one),dryrun,dry run,assemblage,TRY IT,0
22372,Look certain after record brings revelation,disclosure,disclosure,assemblage,APPEARANCE,0
116661,"Line in scrap, which might be cut for a cockpit",flightdeck,flight deck,assemblage,SEAT BELT,0
30157,Old teaching assistant demonstrating pronouns,usher,usher,assemblage,ELHI,0
90579,"As an old hand, reverse-called on a semiconductor device",gnarled,gnarled,assemblage,DIODES,0
71166,Leaver no longer a soft touch,expat,expat,assemblage,HARDY,0
20485,Devon resort's improved with non-drinking element gone,beer,beer,assemblage,TORQ,0
99648,Travel plan means one can take time on the railway,itinerary,itinerary,assemblage,ITINERARY,1
14712,"Previous state of party, originally backed by old Soviet leader",prussia,prussia,assemblage,STALIN,0
138451,"Walked like a confined prisoner in stockinged feet, which prevents self-harm",paddedcell,padded cell,assemblage,SOCKS IN,0
111297,"Dramatist, needing work shortly, taking partners on as past peak",benjonson,ben jonson,assemblage,ION BEAM,0
99294,Woman holding magazine cover,sheathe,sheathe,assemblage,EDITORS,0
7336,"One in poor health, not strong",unit,unit,assemblage,WEAK,0
23020,Outlay of former writer extracting Greek character from muse,expense,expense,assemblage,EXPENDS,0
39161,Mean to have home care,intend,intend,assemblage,INTEND,1
14196,"About to suffer from alcohol consumption, seeing shrink",wince,wince,assemblage,NEATS,0
89459,Main inhabitant's lidless coal store placed at angle,cuttlefish,cuttlefish,assemblage,RESIDENT,0
41271,"Like a giraffe, it's all right to have one half pint",okapi,okapi,assemblage,TALLER,0
2097,"Guts, or heart lost in loved one",daring,daring,assemblage,INNARD,0
103755,"Fliers like trees in winter (sunless, but retaining temperature)",leaflets,leaflets,assemblage,BIRDLIKE,0
5548,Support for member to pay balance,footrest,footrest,assemblage,SUBSIDY,0
5087,Lamb put on string for princess,cordelia,cordelia,assemblage,PEARLS,0
94935,Standing of French Queen and significantly smaller,teenier,teenier,assemblage,STATUE,0
110889,Bill and Edward played,acted,acted,assemblage,DUETS,0
42770,Motive concerning an endless strain,reason,reason,assemblage,REASON,1
76813,Two support the church,brace,brace,assemblage,APSES,0
62505,Little boy with a metre-wide hole,chasm,chasm,assemblage,LADLE,0
