Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
31567,Expectant boy and European girl set about stir-crazy night hunter,pipistrelle,pipistrelle,assemblage,NIGHTHAWK,0
112794,Game controller's about to take a quick look up,keeper,keeper,assemblage,LOOKING,0
96120,Always right in story about trouble arising,infallible,infallible,assemblage,STORYTELL,0
105007,Ride off a little way to old city in time to get led up the aisle,marriedinchurch,married in church,assemblage,BRIDE'S MAID,0
121371,"Corrects paperwork, putting top of house on in flats",proofreads,proofreads,assemblage,AMENDMENTS,0
53700,"Like china after the bull, shop being gutted when he's gone",strewn,strewn,assemblage,BULLY,0
34214,Pepper's top music arrangement,capsicum,capsicum,assemblage,PEPPERCORN,0
103805,"Vexed about European tree such as beech, from what we hear",seashore,seashore,assemblage,EXASPERATE,0
13705,"Bar providing energy (sustained energy), almost other-worldly",estaminet,estaminet,assemblage,BAROMETER,0
124729,Astronomical scale of opening novel,analemma,analemma,assemblage,COSMOLOGICAL,0
86193,Inspector gives opinion with hesitation,viewer,viewer,assemblage,INSPECT,0
130415,"Set fire to one reptile in sewer, according to reports",litigator,litigator,assemblage,INCINERATE,0
21082,Sort of spin one thus put on an issue,isotopic,isotopic,assemblage,SPIN-OFF,0
128679,"Fellow clean, having removed soft muck",manure,manure,assemblage,MATEES,0
75968,"Come down heavily, when gathering of hunters is set up",teem,teem,assemblage,DEER,0
80354,I cut out the hard stuff when at work,stonemason,stonemason,assemblage,EXCAVATE,0
82313,Body meeting to pledge help to golfers?,committee,committee,assemblage,COMMITTEE,1
88362,Never return to issue concerning former volunteers,atnotime,at no time,assemblage,BACK TO THE,0
72051,Plot developer,schemer,schemer,assemblage,PLOTTER,0
83215,Elaborate ornament to hang on ventilator,fandangle,fandangle,assemblage,ORNAMENT,0
101613,English writer hits cart track backing motor,turbine,turbine,assemblage,CHANDLER,0
140061,Silly argument over half a small pigeon,squab,squab,assemblage,ARGUE,0
90877,Wild flower round by border,oxlip,oxlip,assemblage,WILDFLOWER,0
15283,Main follower in France with projector,tenon,tenon,assemblage,LANCE,0
63244,I'm given picket duty,impost,impost,assemblage,IMPOSE,0
85419,Novice's a person stupid in the head,loaf,loaf,assemblage,DUNCE,0
69373,Record poem about island event,episode,episode,assemblage,ISLANDS,0
125914,Fold party clothes,dogear,dog ear,assemblage,TIE UP,0
125578,Many a playground prank ties knot around Maggie's bottom half,wedgies,wedgies,assemblage,GAGGING,0
34292,Overwork Bob's followers,strain,strain,assemblage,BURNOUT,0
141476,NYPD case to get resolved having been shortened,syncopated,syncopated,assemblage,DETECTIVE,0
27334,"Expression of compliance, almost trendy?",righto,righto,assemblage,ACCORD,0
53660,"Tall and skinny, first to go fishing",gangling,gangling,assemblage,SKELETAL,0
22110,Hardy presents most of hoary tale,ollie,ollie,assemblage,STORY,0
38670,Priestess is one Greek character Angie confused,iphigenia,iphigenia,assemblage,SIBYLLES,0
86654,"Calls sailor back, one's docked",names,names,assemblage,CALLS,0
56339,The man leading Earth's revolution is a god,helios,helios,assemblage,MARS,0
53508,Live as a bird and take off,beatit,beat it,assemblage,TAKE OFF,0
59873,Friday's child makes you shiver,frisson,frisson,assemblage,SHIVER,0
141631,"Defenders greeted, sloping off from the front",backswept,backswept,assemblage,DEFENDERS,0
46001,Wartime enemy heading off for the firing line,oche,oche,assemblage,WART,0
130770,"In Devon, a current company leader is business manager",exec,exec,assemblage,BOSS,0
134419,Hobo's besotted with bling and spirits,hobgoblins,hobgoblins,assemblage,HOBGOBLIN,0
77747,Aim for gold? I disagree,objector,objector,assemblage,TARGETS,0
59788,Young female FBI agent now gone private employed by Nelson?,glasseye,glass eye,assemblage,AGENT 0,0
111582,"We object, being placed in improper abode. Why? It's of ill repute!",bawdyhouse,bawdy house,assemblage,MORALITY,0
83921,"It's of assistance to shepherd or miner, but not king",collie,collie,assemblage,SERVICE,0
128438,Produced rising bill and butcher sued,caused,caused,assemblage,SUBSIDY,0
54449,They feel it's time to have castle refurbished,tentacles,tentacles,assemblage,CASTLE,0
78883,Maiden possibly left port with too much luggage,overladen,overladen,assemblage,LADYSHIPS,0
28654,Bypass (ring road) crumbling - such a state!,colorado,colorado,assemblage,RINGROAD,0
54161,Philosopher managed last of apple crumble,diderot,diderot,assemblage,CRUMBLE,0
13101,This address caters for love on the allotment,oration,oration,assemblage,COTTAGE,0
23405,Discount English book with set standard jacket,rebate,rebate,assemblage,RECESS,0
106788,Shrub grew on river in a month,rosemary,rosemary,assemblage,GROVE,0
96234,"Book about principal, not a strong head maybe, yet beginning",remainsoftheday,remains of the day,assemblage,BOOK OF THE MONTH,0
12071,"Low gear involved, finding place to park?",moorage,moorage,assemblage,GARAGE,0
76701,"Left and left again, lorry finally gets round",portly,portly,assemblage,LEFTY,0
83727,Distress at leaving embassy man following judge,heartache,heartache,assemblage,DISMAYING,0
32364,Clue short of perfect,idea,idea,assemblage,CLUE,0
82856,"Polish fruit, cored, is chewy",rubbery,rubbery,assemblage,SOUR,0
57005,Turn aside right after the avenue,avert,avert,assemblage,AVERT,1
32670,No time for checking maxim,saying,saying,assemblage,MAXIM,0
80728,Travel in time beyond it and back from Rome,itinerate,itinerate,assemblage,TIMEWARP,0
121676,Combine to restrain a temper,allay,allay,assemblage,STEM,0
84957,Clerical doctor has a bit of a scheme concerned with aspect of language,syntactic,syntactic,assemblage,GRAMMARS,0
75083,Head of Sheffield Wednesday is meeting Hillsborough's first Scandinavian,swedish,swedish,assemblage,SWEDISH,1
100715,Performance in which the middle section gets the twitch,bellydance,belly dance,assemblage,MIDDLE ACT,0
94065,Doctor can back old GP site,monaco,monaco,assemblage,CANOPY,0
5968,The Queen needs foreign money for the mission,errand,errand,assemblage,QUEEN,0
82472,Good place for baby with loop,picot,picot,assemblage,GOOD,0
20340,Chief island's headgear,topis,topis,assemblage,CROWN,0
95135,Giveaway lines?,freeverse,free verse,assemblage,FREE LINES,0
40049,Trollop allowed a pie,tartlet,tartlet,assemblage,SLUTTY,0
77809,White boy finds nearest man in blue,skinhead,skinhead,assemblage,WHITEST,0
112968,"When retired, managed share account",narration,narration,assemblage,MANAGED,0
73262,"Judge - typical, though not posh - producing a rejection",refusal,refusal,assemblage,JUDGEY,0
3955,Result of dropping the charge?,pricecut,price cut,assemblage,FINE ART,0
4506,Duck has suffered on island,borneo,borneo,assemblage,DUCKS,0
96316,"Paper's written about conclusion to inquiry, little being an inward reference",myself,myself,assemblage,PAPERS,0
126949,Monstrous party on the up through Gulf War not all bad,godawful,godawful,assemblage,WORSTED,0
57628,Setter finds shelter from fight,melee,melee,assemblage,FIGHT,0
51375,"Consents, but will be a long time coming round again",agrees,agrees,assemblage,AGREES,1
105020,Pets regularly bite? Avoid!,eschew,eschew,assemblage,ABSTAIN,0
133314,Produce charged particles and celebrate topless,ionise,ionise,assemblage,IONISE,1
83264,Look after the ruddy whiskey!,redeye,redeye,assemblage,NURSE,0
94199,"Guided the unholy Tannhäuser on Rome expedition - devastated, primarily",tutored,tutored,assemblage,LEDGER,0
114206,Greek island with a cat that's externally weightless,ithaca,ithaca,assemblage,KOS,0
101298,Short skirts tempt the clergy!,ministry,ministry,assemblage,MINISKIRT,0
123748,Plans where PM lives without owning - tense?,intends,intends,assemblage,RESIDENCE,0
50900,Like a mother could lose a point and gain one - it's seriously relevant,material,material,assemblage,RELEVANT,0
90550,"Hide fortune, making run for Cuba",lurk,lurk,assemblage,HIDE,0
110569,Indications of a lot of hard drinkers going on spree,harbingers,harbingers,assemblage,SIGNALING,0
4903,"Game, or six of them, holding local up",tennis,tennis,assemblage,SIXERS,0
52831,Facial hair reported to county's capital,tashkent,tashkent,assemblage,MUSTACHE,0
3357,A French field with sailors: cancel the lesson,unlearn,unlearn,assemblage,DEFERRED,0
125797,Bribe a cricket side - or just one fielder,squareleg,square leg,assemblage,SIX-ONE,0
133476,They provide poor accommodation,almshouses,almshouses,assemblage,HOSTELING,0
128816,Language used in theatre by Lawrence director tailored to fit again,readapted,readapted,assemblage,REHEARSAL,0
784,Women's quarters and hospital are by motorway,harem,harem,assemblage,WOMEN,0
46469,Commotion curtailed on American burial place,tumulus,tumulus,assemblage,CEMETERY,0
29423,One good with relief work for delicate ornamentation,filigree,filigree,assemblage,GARNISH,0
43829,Old instrument: state feminine name,rebecca,rebecca,assemblage,CLAVICHORD,0
29321,Amusement park fails to open - how dishonest!,unfair,unfair,assemblage,UNFAIR,1
29253,Weighty communication cut by a lawyer,notable,notable,assemblage,HEAVIER,0
59680,There's nothing stupid in Denmark,odense,odense,assemblage,DANISH,0
131619,Criminal acts at house in the middle of Trieste,villainies,villainies,assemblage,CRIMINALS,0
113859,Expecting a delay in start of games,awaiting,awaiting,assemblage,ANTICIPATE,0
109706,Favourite uncle hurt about aunt's initial pique,petulance,petulance,assemblage,UNCLEARED,0
71281,Old transport on river outside the city walls,extramural,extramural,assemblage,BARGEBOARD,0
136821,Key workers?,locksmiths,locksmiths,assemblage,KEYSTROKE,0
42117,A rugby player thus taken by surprise,aback,aback,assemblage,FLIER,0
108118,They believe further education for sailor one solution,unitarians,unitarians,assemblage,THEORETIC,0
129142,Instant calls blocked by new PM's predecessors,mornings,mornings,assemblage,DIALTONE,0
28452,Gloria's great at the final curtain,swansong,swan song,assemblage,FINAL ACT,0
53225,"Sharpen pen, but retain candour",honesty,honesty,assemblage,PENCHANT,0
29486,Duck below bedcover,eiderdown,eiderdown,assemblage,DUVETTED,0
27600,Record awful lies about model in writing,epistle,epistle,assemblage,LITIGAN,0
66578,Cook insufficiently good: not a likely winner,underdog,underdog,assemblage,UNDERDOG,1
56945,Treating people that are out to make New York happy about alien,hypnotherapy,hypnotherapy,assemblage,HAPPINESS,0
120004,"It's instinctive with a good many, all called George",automaticpilots,automatic pilots,assemblage,NATURAL INSTINCT,0
125044,Moved in secret and went ahead after complacent start to game,smuggled,smuggled,assemblage,GAMBITED,0
30696,A measure without point,galleon,galleon,assemblage,MEASURED,0
140862,"After briefly not working, a head is in school again",reteach,reteach,assemblage,REENTER,0
6717,"Express approbation of last rose, perhaps",endorse,endorse,assemblage,ENDORSE,1
65586,Be quick to appear in fashion,looksmart,look smart,assemblage,FAST FASHION,0
93894,"Dancers on stage refrain, in part",chorusline,chorus line,assemblage,BALLET DANCERS,0
75329,Quickly read second novel,skim,skim,assemblage,SCAN,0
63800,Sailor getting damaged kept dry,abstained,abstained,assemblage,SAILOR,0
104535,Test alcohol-free beer at the end (European one),dryrun,dry run,assemblage,BAR TAB,0
22372,Look certain after record brings revelation,disclosure,disclosure,assemblage,DISCOVERY,0
116661,"Line in scrap, which might be cut for a cockpit",flightdeck,flight deck,assemblage,PILOT LINE,0
30157,Old teaching assistant demonstrating pronouns,usher,usher,assemblage,TUTOR,0
59237,Mark of small vehicle,scar,scar,assemblage,SIGN,0
141907,Property of trees in meadows: healthy inside with sun,leafiness,leafiness,assemblage,PROPERTY,0
105222,Artist for the underground?,lowry,lowry,assemblage,PAINTER,0
66782,Attila upset retired nut gatherer,headhunter,headhunter,assemblage,HUNTER,0
1972,Conciliate a parish priest with creature comforts,appease,appease,assemblage,PACIFY,0
5510,Criticise long dash,panache,panache,assemblage,CRITIC,0
108121,Greek-speaking orator as guide (not to Tyneside),cicero,cicero,assemblage,STOIC,0
65420,Spin prime minister's endless talk,prattle,prattle,assemblage,SPIN,0
122686,"Sofa, perhaps, where Torode's first broadcast rejected by diner",twoseater,two seater,assemblage,CUSHION,0
80669,One like Napoleon artist gets to pose,strategist,strategist,assemblage,ARTIST,0
90579,"As an old hand, reverse-called on a semiconductor device",gnarled,gnarled,assemblage,DIODE,0
71166,Leaver no longer a soft touch,expat,expat,assemblage,LEAVE,0
20485,Devon resort's improved with non-drinking element gone,beer,beer,assemblage,BIDE,0
99648,Travel plan means one can take time on the railway,itinerary,itinerary,assemblage,ITINERARY,1
14712,"Previous state of party, originally backed by old Soviet leader",prussia,prussia,assemblage,FORMER,0
138451,"Walked like a confined prisoner in stockinged feet, which prevents self-harm",paddedcell,padded cell,assemblage,SHUFFLED,0
111297,"Dramatist, needing work shortly, taking partners on as past peak",benjonson,ben jonson,assemblage,PLAYWRIGHT,0
99294,Woman holding magazine cover,sheathe,sheathe,assemblage,WOMAN,0
7336,"One in poor health, not strong",unit,unit,assemblage,WEAK,0
23020,Outlay of former writer extracting Greek character from muse,expense,expense,assemblage,OUTLAY,0
39161,Mean to have home care,intend,intend,assemblage,MEANER,0
14196,"About to suffer from alcohol consumption, seeing shrink",wince,wince,assemblage,DRUNK,0
89459,Main inhabitant's lidless coal store placed at angle,cuttlefish,cuttlefish,assemblage,MAINSTAY,0
41271,"Like a giraffe, it's all right to have one half pint",okapi,okapi,assemblage,TALL,0
2097,"Guts, or heart lost in loved one",daring,daring,assemblage,GUTTED,0
103755,"Fliers like trees in winter (sunless, but retaining temperature)",leaflets,leaflets,assemblage,FLIGHTY,0
5548,Support for member to pay balance,footrest,footrest,assemblage,SUPPORT,0
5087,Lamb put on string for princess,cordelia,cordelia,assemblage,LAMBDA,0
94935,Standing of French Queen and significantly smaller,teenier,teenier,assemblage,PETITE,0
110889,Bill and Edward played,acted,acted,assemblage,BILLY,0
42770,Motive concerning an endless strain,reason,reason,assemblage,MOTIF,0
76813,Two support the church,brace,brace,assemblage,TWINS,0
62505,Little boy with a metre-wide hole,chasm,chasm,assemblage,BOYHO,0
48876,A final note about a fabulous writer,lafontaine,la fontaine,assemblage,LITERARY,0
97545,Talk garrulously (rabbit on) in part of France,gascony,gascony,assemblage,RABIDLY,0
86968,If German is supporting overthrow of EU policy he won't use violence,pacifist,pacifist,assemblage,PACIFIST,1
103224,"Providing funds, though die in the red?",endowing,endowing,assemblage,FUNDING,0
