Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
105452,Criminal underground starts many a feud in America,mafia,mafia,assemblage,MAFIA,1
6344,Team given extra exam,elevenplus,eleven plus,assemblage,ELEVEN PLUS,1
43035,Strikers going round pit take a dip,pickpocket,pickpocket,assemblage,BATHINGPIT,0
118953,Something added on the end of affectionate princess's letter?,annex,annex,assemblage,ANNEX,1
4515,Seed that's old removed from a loch,almond,almond,assemblage,SESAME,0
136938,Billionaire's first to not offer tip in bar,blacklist,blacklist,assemblage,BARRISTER,0
16704,Aim by listener to win affection,endear,endear,assemblage,ENDEAR,1
102993,Irish operator is such a person in trade,shopkeeper,shopkeeper,assemblage,IRISH-HANDS,0
60087,"Robson beating Williams, for example, winning at least six games",upset,upset,assemblage,SCORE,0
89120,"Likely to give an answer, especially in revised version",responsive,responsive,assemblage,RESPONSIVE,1
133412,Bluish-grey bench one removed from row,pewter,pewter,assemblage,SLATEY,0
79822,Supporters with lots of hard facts,brasstacks,brass tacks,assemblage,BRASS TACKS,1
123901,You'll find me introducing very French measures,metres,metres,assemblage,METRES,1
78895,"Time to give the ticker a boost, having it off with Gladys",daylightsaving,daylight saving,assemblage,STARTING PISTOL,0
57659,"Just once, do put one out!",exactly,exactly,assemblage,SINGLY,0
87570,Daughter's body clock determines when to have food,dinnertime,dinner time,assemblage,DINNER TIME,1
16044,Old king of note,offa,offa,assemblage,COLE,0
130077,Journalists who keep saying cutting things,hacksaws,hacksaws,assemblage,SCISSORS,0
117543,Boatman gets his first crop on the wagon,boatswain,boatswain,assemblage,ABSTINENT,0
103296,Pressing suit with the devil,impaction,impaction,assemblage,IMPACTION,1
101548,Like warning Liberal about vote,forexample,for example,assemblage,RED ALERTED,0
15125,"Curved member made of wood, say",bowleg,bow leg,assemblage,BOW LEG,1
18191,Annoyed that shirt's missing from counterfeit Man U strip,upinarms,up in arms,assemblage,ON THE FACE,0
90110,Zero return after call for capital,dublin,dublin,assemblage,OTTAWA,0
460,Instrument causing damage when attached to one short whip,harmonica,harmonica,assemblage,HARMONICA,1
44171,Parody old Bob's clothing,skit,skit,assemblage,MOCK,0
77136,Repeated knocks make Irish twins retreat,taptap,tap tap,assemblage,TAP TAP,1
115907,Dog dirt on park for animals picked up,shihtzu,shih tzu,assemblage,CURMUDGEON,0
124513,"Excuse a little colour without energy, maybe, on box",pleating,pleating,assemblage,SPARRING,0
1273,Dealing with urgent checking,repressing,repressing,assemblage,ADDRESSING,0
28458,Final appearance of US actress - good!,swansong,swansong,assemblage,SIGHTING,0
14737,Get to the top on Tyneside?,scalene,scalene,assemblage,SCALING,0
33309,Rowan's character: nothing comic,beano,beano,assemblage,BEANO,1
71376,"""Heart of Midlothian"" follows radical dogmatist",bigot,bigot,assemblage,CREDO,0
38657,Woman in torment shows spirit,banshee,banshee,assemblage,ANIMATE,0
50376,Give name with nothing in it to fool with old gold coin,doubloon,doubloon,assemblage,DOUBLOON,1
107588,"Soap found under bum, which is sweet",spongecake,sponge cake,assemblage,BUTTER SNAP,0
69792,Tilts at hint on drink,tipsup,tips up,assemblage,TIPS UP,1
116016,"Well I'm blowed! Bald, shaved and pink!",coral,coral,assemblage,FLUSH,0
137028,Head of government to OK thoroughfare stopping short of scaffold,gallowstree,gallows tree,assemblage,PRIME STAGE,0
48249,Old instrument needs the sphere to ring,theorbo,theorbo,assemblage,THEORBO,1
86793,It's grand to make many holes in a hot plate,griddle,griddle,assemblage,GRIDDLE,1
96526,Disk that's not a hit with artless party,floppy,floppy,assemblage,FLOPPY,1
117872,"Religious leader (a healer) cured flesh, receiving credit as a teacher",mohammed,mohammed,assemblage,PREACHER,0
113200,Old skin disease liable to drain confidence,sapego,sapego,assemblage,CANKER,0
15131,Dissipated girl in confinement,misspent,misspent,assemblage,SLOVENLY,0
91831,Lifting a great weight is false,notso,not so,assemblage,NOT SO,1
89024,"High frequency range, say, penetrating mum - is sore in the ears",megahertz,megahertz,assemblage,DEAFENING,0
123817,"Lively end to working week, heaven",frisky,frisky,assemblage,UTOPIA,0
31567,Expectant boy and European girl set about stir-crazy night hunter,pipistrelle,pipistrelle,assemblage,NIGHTHAWKER,0
112794,Game controller's about to take a quick look up,keeper,keeper,assemblage,KEEPER,1
96120,Always right in story about trouble arising,infallible,infallible,assemblage,INVARIABLE,0
105007,Ride off a little way to old city in time to get led up the aisle,marriedinchurch,married in church,assemblage,CARRIED TO CHURCH,0
121371,"Corrects paperwork, putting top of house on in flats",proofreads,proofreads,assemblage,REHABILITA,0
53700,"Like china after the bull, shop being gutted when he's gone",strewn,strewn,assemblage,BROKEN,0
34214,Pepper's top music arrangement,capsicum,capsicum,assemblage,CAPSICUM,1
103805,"Vexed about European tree such as beech, from what we hear",seashore,seashore,assemblage,EXASPERA,0
13705,"Bar providing energy (sustained energy), almost other-worldly",estaminet,estaminet,assemblage,ETHEREALY,0
124729,Astronomical scale of opening novel,analemma,analemma,assemblage,LIGHTYEAR,0
86193,Inspector gives opinion with hesitation,viewer,viewer,assemblage,ASSESS,0
130415,"Set fire to one reptile in sewer, according to reports",litigator,litigator,assemblage,IGNITEDLY,0
21082,Sort of spin one thus put on an issue,isotopic,isotopic,assemblage,TORSIONS,0
128679,"Fellow clean, having removed soft muck",manure,manure,assemblage,MANURE,1
75968,"Come down heavily, when gathering of hunters is set up",teem,teem,assemblage,SNOW,0
80354,I cut out the hard stuff when at work,stonemason,stonemason,assemblage,INDUSTRIAL,0
82313,Body meeting to pledge help to golfers?,committee,committee,assemblage,COMMITTEE,1
88362,Never return to issue concerning former volunteers,atnotime,at no time,assemblage,EX AT ARMS,0
72051,Plot developer,schemer,schemer,assemblage,PLANTER,0
83215,Elaborate ornament to hang on ventilator,fandangle,fandangle,assemblage,FANTASTIC,0
101613,English writer hits cart track backing motor,turbine,turbine,assemblage,CARLYLE,0
140061,Silly argument over half a small pigeon,squab,squab,assemblage,SQUAB,1
90877,Wild flower round by border,oxlip,oxlip,assemblage,ORRIS,0
15283,Main follower in France with projector,tenon,tenon,assemblage,IDEAL,0
63244,I'm given picket duty,impost,impost,assemblage,IMPORT,0
85419,Novice's a person stupid in the head,loaf,loaf,assemblage,LOAF,1
69373,Record poem about island event,episode,episode,assemblage,EPISODE,1
125914,Fold party clothes,dogear,dog ear,assemblage,DOG EAR,1
125578,Many a playground prank ties knot around Maggie's bottom half,wedgies,wedgies,assemblage,SNOOTIE,0
34292,Overwork Bob's followers,strain,strain,assemblage,TAXING,0
141476,NYPD case to get resolved having been shortened,syncopated,syncopated,assemblage,SETTLEMENT,0
27334,"Expression of compliance, almost trendy?",righto,righto,assemblage,AMENED,0
53660,"Tall and skinny, first to go fishing",gangling,gangling,assemblage,GANGLING,1
22110,Hardy presents most of hoary tale,ollie,ollie,assemblage,HOARY,0
38670,Priestess is one Greek character Angie confused,iphigenia,iphigenia,assemblage,SYBILLINE,0
86654,"Calls sailor back, one's docked",names,names,assemblage,SAYER,0
56339,The man leading Earth's revolution is a god,helios,helios,assemblage,HERMES,0
53508,Live as a bird and take off,beatit,beat it,assemblage,BE OFF,0
59873,Friday's child makes you shiver,frisson,frisson,assemblage,FRISSON,1
141631,"Defenders greeted, sloping off from the front",backswept,backswept,assemblage,SENTRYING,0
46001,Wartime enemy heading off for the firing line,oche,oche,assemblage,FIRE,0
130770,"In Devon, a current company leader is business manager",exec,exec,assemblage,EXEC,1
134419,Hobo's besotted with bling and spirits,hobgoblins,hobgoblins,assemblage,HOBNOBBING,0
77747,Aim for gold? I disagree,objector,objector,assemblage,OBJECTOR,1
59788,Young female FBI agent now gone private employed by Nelson?,glasseye,glass eye,assemblage,GLASS MAN,0
111582,"We object, being placed in improper abode. Why? It's of ill repute!",bawdyhouse,bawdy house,assemblage,SWEET HOME,0
83921,"It's of assistance to shepherd or miner, but not king",collie,collie,assemblage,USEFUL,0
128438,Produced rising bill and butcher sued,caused,caused,assemblage,CAUSED,1
54449,They feel it's time to have castle refurbished,tentacles,tentacles,assemblage,TENTACLES,1
78883,Maiden possibly left port with too much luggage,overladen,overladen,assemblage,OVERLADEN,1
28654,Bypass (ring road) crumbling - such a state!,colorado,colorado,assemblage,SYNOPSIS,0
54161,Philosopher managed last of apple crumble,diderot,diderot,assemblage,SPINOZA,0
13101,This address caters for love on the allotment,oration,oration,assemblage,POSTBOX,0
23405,Discount English book with set standard jacket,rebate,rebate,assemblage,BLAZER,0
106788,Shrub grew on river in a month,rosemary,rosemary,assemblage,ROSEMARY,1
96234,"Book about principal, not a strong head maybe, yet beginning",remainsoftheday,remains of the day,assemblage,CHAPTER ONE ONE,0
12071,"Low gear involved, finding place to park?",moorage,moorage,assemblage,GARAGES,0
76701,"Left and left again, lorry finally gets round",portly,portly,assemblage,LILLY,0
83727,Distress at leaving embassy man following judge,heartache,heartache,assemblage,SITUATION,0
32364,Clue short of perfect,idea,idea,assemblage,CLUE,0
82856,"Polish fruit, cored, is chewy",rubbery,rubbery,assemblage,CHEWY,0
57005,Turn aside right after the avenue,avert,avert,assemblage,AVERT,1
32670,No time for checking maxim,saying,saying,assemblage,MAXIM,0
80728,Travel in time beyond it and back from Rome,itinerate,itinerate,assemblage,ITINERARY,0
121676,Combine to restrain a temper,allay,allay,assemblage,UNITE,0
84957,Clerical doctor has a bit of a scheme concerned with aspect of language,syntactic,syntactic,assemblage,PHONETICS,0
75083,Head of Sheffield Wednesday is meeting Hillsborough's first Scandinavian,swedish,swedish,assemblage,SWEDISH,1
100715,Performance in which the middle section gets the twitch,bellydance,belly dance,assemblage,STAGE SHOW,0
94065,Doctor can back old GP site,monaco,monaco,assemblage,DOCENT,0
5968,The Queen needs foreign money for the mission,errand,errand,assemblage,QUESTS,0
82472,Good place for baby with loop,picot,picot,assemblage,CRADL,0
20340,Chief island's headgear,topis,topis,assemblage,TIARA,0
95135,Giveaway lines?,freeverse,free verse,assemblage,FREE TRIAL,0
40049,Trollop allowed a pie,tartlet,tartlet,assemblage,TARTLET,1
77809,White boy finds nearest man in blue,skinhead,skinhead,assemblage,SCAVENGED,0
112968,"When retired, managed share account",narration,narration,assemblage,PENSIONED,0
73262,"Judge - typical, though not posh - producing a rejection",refusal,refusal,assemblage,REFUSAL,1
3955,Result of dropping the charge?,pricecut,price cut,assemblage,POWER CUT,0
4506,Duck has suffered on island,borneo,borneo,assemblage,OPINED,0
96316,"Paper's written about conclusion to inquiry, little being an inward reference",myself,myself,assemblage,ENDOGY,0
126949,Monstrous party on the up through Gulf War not all bad,godawful,godawful,assemblage,ENORMOUS,0
57628,Setter finds shelter from fight,melee,melee,assemblage,SPARE,0
51375,"Consents, but will be a long time coming round again",agrees,agrees,assemblage,AGREES,1
105020,Pets regularly bite? Avoid!,eschew,eschew,assemblage,ESCAPE,0
133314,Produce charged particles and celebrate topless,ionise,ionise,assemblage,IONISE,1
83264,Look after the ruddy whiskey!,redeye,redeye,assemblage,TENDER,0
94199,"Guided the unholy Tannhäuser on Rome expedition - devastated, primarily",tutored,tutored,assemblage,STEERED,0
114206,Greek island with a cat that's externally weightless,ithaca,ithaca,assemblage,LESBOS,0
101298,Short skirts tempt the clergy!,ministry,ministry,assemblage,MINISTER,0
123748,Plans where PM lives without owning - tense?,intends,intends,assemblage,SCHEMES,0
50900,Like a mother could lose a point and gain one - it's seriously relevant,material,material,assemblage,MATERIAL,1
90550,"Hide fortune, making run for Cuba",lurk,lurk,assemblage,LURK,1
110569,Indications of a lot of hard drinkers going on spree,harbingers,harbingers,assemblage,SOTBINGING,0
4903,"Game, or six of them, holding local up",tennis,tennis,assemblage,SQUASH,0
52831,Facial hair reported to county's capital,tashkent,tashkent,assemblage,SIDEBURN,0
3357,A French field with sailors: cancel the lesson,unlearn,unlearn,assemblage,UNLEARN,1
125797,Bribe a cricket side - or just one fielder,squareleg,square leg,assemblage,PAYOFF SLIP,0
133476,They provide poor accommodation,almshouses,almshouses,assemblage,SQUATTERIES,0
128816,Language used in theatre by Lawrence director tailored to fit again,readapted,readapted,assemblage,LREFITTED,0
784,Women's quarters and hospital are by motorway,harem,harem,assemblage,HAREM,1
46469,Commotion curtailed on American burial place,tumulus,tumulus,assemblage,OSSUARY,0
29423,One good with relief work for delicate ornamentation,filigree,filigree,assemblage,FILIGREE,1
43829,Old instrument: state feminine name,rebecca,rebecca,assemblage,SPINETS,0
29321,Amusement park fails to open - how dishonest!,unfair,unfair,assemblage,UNFAIR,1
29253,Weighty communication cut by a lawyer,notable,notable,assemblage,MASSIVE,0
59680,There's nothing stupid in Denmark,odense,odense,assemblage,ODENSE,1
131619,Criminal acts at house in the middle of Trieste,villainies,villainies,assemblage,VILLAINIES,1
113859,Expecting a delay in start of games,awaiting,awaiting,assemblage,AWAITING,1
109706,Favourite uncle hurt about aunt's initial pique,petulance,petulance,assemblage,PETULANCE,1
71281,Old transport on river outside the city walls,extramural,extramural,assemblage,TROLLEYCAR,0
136821,Key workers?,locksmiths,locksmiths,assemblage,LOCKSMITHS,1
42117,A rugby player thus taken by surprise,aback,aback,assemblage,AGAST,0
108118,They believe further education for sailor one solution,unitarians,unitarians,assemblage,UNITARIANS,1
129142,Instant calls blocked by new PM's predecessors,mornings,mornings,assemblage,IMPULSES,0
28452,Gloria's great at the final curtain,swansong,swan song,assemblage,SWAN SONG,1
53225,"Sharpen pen, but retain candour",honesty,honesty,assemblage,HONESTY,1
29486,Duck below bedcover,eiderdown,eiderdown,assemblage,EIDERDOWN,1
27600,Record awful lies about model in writing,epistle,epistle,assemblage,EPISTLE,1
66578,Cook insufficiently good: not a likely winner,underdog,underdog,assemblage,OUTSIDER,0
56945,Treating people that are out to make New York happy about alien,hypnotherapy,hypnotherapy,assemblage,PSYCHOSOMATIC,0
120004,"It's instinctive with a good many, all called George",automaticpilots,automatic pilots,assemblage,MULTITUDE GEORGES,0
125044,Moved in secret and went ahead after complacent start to game,smuggled,smuggled,assemblage,SCUTTLED,0
