Index,Clue,Solution
88336,"Somehow, I made the news channels",media
15831,Top three characters for United in scoreless draw,outdo
63435,Invigorate loco engineers with no end of passion,energise
9293,Popular Valentines feature a nymph,larva
71460,"In the gallery, Series C is cut short",truncate
86823,Turn over to the state something traditionally bad for the system,ptomaine
121696,Nimbleness of soldier in Italy on manoeuvres,agility
49332,Pussy getting his number after church raised a lot of questions,catechism
102856,No new copy's involved in this case,genuinearticle
40607,News the teacher would welcome in any form?,intelligence
109933,No end of religion for this girl,isla
56054,Broadcasts about end of tyranny upset country,syria
138387,Spring day weather returns with southern Europeans,spaniards
6443,Playthings?,properties
5959,Morally suspect behaviour of departing boy,goingson
113275,Next clue needs this for a diarist's age,threequarters
87203,Accommodation for soldiers' target area?,eggcup
137571,"Where potential ministers learn caution ultimately, dividing two houses?",seminaries
54539,"Marketing gamble by Joe, with his big band role",lossleader
11287,Farm hand producing lower output,milkmaid
127105,Rodin's The Kiss is French - and most permissive,laxest
3014,"Italian painter, not one to represent primordial god",titan
73900,Form of novel - early one with post involved,epistolary
99157,Persecutor of Christians having edict - a lion to be let loose,diocletian
126456,Piece of metal plate or cup elsewhere,tasse
80627,"Huge creature's ear bitten by grizzly, end ripped off",beluga
130774,Exclusion from place of work as rugby player dismissed,lockout
135686,Head in control of ITV revised The Prisoner,captive
37007,"Report from small gallery: ""Oh no! Monet's been vandalised""",statement
127902,Face ship holding an inferno back,sanserif
1166,Associate journalist collapsed in Bow,bedfellow
114347,"Given beers, cur turns to Hound of Hades",cerberus
2047,"Ideal pot, unhappily one not forthcoming",optimum
102296,Chelsea versus Bath?,bunfight
4792,Stone axes one cut in advance,onyx
89553,"Well protected, gumshield and all?",armedtotheteeth
53630,Describing Hamlet and his difficulty,danish
12212,Pinter's tender scene shot again in the car,caretaker
97964,"Quibble about trifles, resulting in parting?",splithairs
4362,Brave man: he has heart of iron,hero
35047,Pollarded more promising willow ...,osier
129061,Keep following live act,behave
130027,"Starts to get excited - Ronnie's back, eyeing reds and making plant",gerbera
65805,Warning: a big picture is being put up,alarum
25297,Three times they initially faced terrible peril,triple
127558,Shots from short distance fail in sporting competitions,closeups
90708,Unscrupulous character to thrash with cane,rattan
18538,Waterproof for model letter writer in rainstorm,tarpaulin
87100,Church given warning signal - it may contain explosive,chamber
88975,Island university is model ...,uist
48299,One under this is thought unlucky,fourteen
49162,Not able to be committed with one's spouse?,adultery
85798,Whizz round whirlpool on soft toy,teddybear
84909,Soldiers get together to reminisce,recollect
58728,Crawlers get past new landlord,licensee
64272,Find out what's allowed online?,elicit
33185,Class describing imaginary number for Einstein?,genius
94903,Saw about the digs?,sighted
1827,Worker finds working a strain,artisan
129336,Aunt is prim as a result of this,puritanism
61412,Egg - perhaps pheasant - found by Lawrence,gamete
140385,Saying nothing about Chance makes one a fool,dumbcluck
127592,Creature ailing badly,nilgai
67643,Celibate in order to be Joshua's parent,nun
96903,Alone with France and Ireland in battle,solferino
27153,Cold vegetarian dish excites young man,eggsalad
45773,Banter from tipsy fliers wearing buttons,persiflage
139105,Launches campaigns,projects
65292,Forgiveness for negligent one aboard,remission
71274,Formality of leading performer at church,starch
25077,Dame initially with part of the shoe lived-in,dwelt
43651,Gloomy son's lost card game,ombre
108103,Recurrent rap pedestrian gets caught in,entrapped
97467,Cut down flashing behind missing satellite,moonless
112630,Find path from the summit,trackdown
80035,"Cry from the heart of Basques, unanimously",squall
133846,Salad ingredient or Spooner's green nightmare?,pinenuts
64799,Flower poisonous if a traffic controller swallows it,aconite
73556,Expect disturbance in bar,except
141793,Pattern knitted into popular anorak,aran
111877,In foreign land painter gets thanks for artistic work,latraviata
107457,Harry to wax enthusiastic about silver,ravage
24499,Betrothal needs new wife to absorb good game,contractbridge
128082,"Coming down pass, have a little drink and celebrate",collapsing
34835,Nutty biscuits,crackers
124645,Combination lock on bicycle,crossbar
50926,Soul sister's founding father,franklin
54001,State where we feel separation from our island,missouri
55750,Expert in French,aufait
25285,Muck raised and pushed across to grating,strident
27878,Conduct orchestral rehearsals for the militia,trainband
18527,"Unqualified, say",utter
78362,One believes he is only seen once in the robbery,theist
19000,Trouble in gold market,ordeal
73828,Looking at money in government stocks,eying
85461,Running shoes have these laces,spikes
13032,Restricted cover for small child's inclusion,limited
88391,What leads to destruction in theatrical location?,broadway
134690,Loud chuckles first heard from Lewis Carroll,chortles
54367,Conventional hot rod free to steer,orthodox
56895,Cut out or included lay,exorcise
33015,Hanging a writer to make an impression,pendent
77537,Discovers lapse in hazard warning,rumblestrip
67676,What do naive characters make of a beauty spot?,naevoid
31931,Survey military men in Central American country,panorama
3790,"Some ornamental work is so fashionable, face up to it!",inlaid
87239,A place to ring doctor for assurance,aplomb
43317,Skate back into dock for rope,lanyard
126353,A display of balance by Kent batsmen at crease,bankstatement
117377,Cow left in steamship dirty looks will earn,scowls
93609,"Twice as expensive? Oh, my!",deardear
44473,Nation whose leader was elected unopposed?,iran
48085,Is in Paris holding shipment of delicacy,escargot
88692,Name given at registration - a feature of old cars,startinghandle
111501,Theatre play is on Handel,sheldonian
115088,"Distractedly scan Iris, Sun model? Mirror fan, probably",narcissist
92401,Apple that's about starfish,costard
50824,Expose risk with torpedo,betray
52676,A weight - I can carry it all,atonego
56296,"Show, in two senses, to have sickness benefit",avail
62991,Tortured soul is immersed in river to get rid of parasites,delouse
81904,Stops or starts playing billiards,breaksoff
56854,"When it goes, it's the end absolutely",bang
8045,Girl gives boy a tall story,natalie
96831,Extremely wary crossing lake in case,leeriest
21908,One with old-fashioned image,idol
108163,Anxiety returns after tea with illumination that isn't scheduled,charterflight
18873,Lack of employment gives one endless recreation,idleness
51834,Play with pots and kettles to repair,tinker
25341,Unite and turn to overwhelm,inundate
41735,One taking part in an emergency,understudy
72128,Valley outside the borders of my French estate,demesne
1570,State of being for ever out of the way of passion?,apathy
47039,Shorty goes to Sweden in pain,stitch
130574,An example of extreme wear,frayededge
119251,Sing with Italian sopranos covering heavy metal,confess
26486,See where I go round house in cold climate,igloo
141027,"Car models, including carbon copies",ectypes
64330,Girl gets unrestricted job employed by ranchers,lasso
84504,Cast or cast out,actors
33858,"Star, for a very long time, in the ascendant",vega
97094,Latin is shoved into each small child - truly a dead language,elamite
92627,Miss toying around with a man who can't stand her?,misogynist
34035,Look round very fast,starve
47970,Sum up the charge,countthecost
66336,Mother's murderer turned up: he's insane,maniac
55720,Needle slowing jabs up in arms,irritate
6426,Flower always preserved?,severn
1507,Doctor in middle of walk makes sacrifice,gambit
53378,Attack drinking song taking off women,assail
1862,Book of grayling between poles,numbers
110115,A problem of choice,dilemma
137906,Ruminant occupying hollow tree,pignut
103103,I'd say young US man is able to pick up a Corsair,buccaneer
25928,It makes a hole in material,drill
90714,"Where ministerial leader not serving me, unfortunately",misgovernment
135511,Spanish cheese contains it - exactly!,quiteso
88977,Versifier's value seen following lyrics,wordsworth
60987,Perhaps his topic includes a principle for reduced consumption of nuts,pistachio
1380,Stake where Italian poet lost his head,ante
64371,Booze left by roundabout,carousel
83873,Lead widespread in the outskirts of Derby is very dangerous,deadly
132223,Blunder will get you down,fluff
5903,Skilled writer with writing on doctor's round up for inclusion,wordsmith
3085,Abrupt and unreasonable,steep
121365,Narrow way for the donkey in Provence,lane
14994,"The Lone Ranger, perhaps, on popular horse",heroin
91813,Assembled at three for drama,theatre
107156,Opening words?,keyphrases
116918,Saw screen medley performed outside,discerned
48523,Close call sounds natural,terminate
53911,Extremely little basis for appalling narrative,chronicle
112725,Animals that go round in bands,zebras
41622,"Give up attic, once delightful housing",concede
129987,Salt distributor used as fire extinguisher?,sprinkler
17053,Bride appearing drunk after drinking two litres is certainly not ladylike,illbred
141637,"Scottish man flu symptom reported, what might the malingerer take?",weekoff
19218,Blood money paid in Chicago,buck
98204,Being so one may react rashly with unusually ill grace,allergic
134496,"After an upset, bug gripping relative endures",persists
134627,Formula for getting fat - I lose it,throwafit
26785,Playwright with drug - ditch posh professor and put in saint,ibsen
102712,"They produce notes (including tenners, say)",malevoicechoir
124356,"Make something of prisoners transported by lorry, it's said",construct
