Index,Clue,Solution
5588,Fools about with famous Belgian?,tintin
140230,"Bar beginning to rock, joint almost back in mood",toblerone
125027,Gets one's bearings in difficulties,fixes
21222,A cut to ordinary man that's striking,apollo
21934,"Immaculate, which is an advantage on the field",unmarked
38162,"Seeing return of predator, run!",flow
97600,It strikes one as a mild expletive,blow
125562,"City, central European situation, tops for perfumery ingredients",essences
111013,Number puzzle? That's easy!,noproblem
107354,No opponent has drink minutes before end of game,teammate
2495,Big name for big toe?,legend
139804,One gets worn down when stopping in talked about holiday accommodation,brakepad
30626,Fix Cartesian coordinates wrongly,ascertain
79641,Man on watch around Beach Head,albert
128774,"Harry Price to accept rewritten obit: ""Life still to come""",prebiotic
108832,"Withdraws, having established a university with hollow backing",evacuates
89349,"Club short of weight, always",ever
39357,Lines about film venue,odeon
131210,"Those charging club, perhaps, as one selling pork pies?",bullshitter
3016,Moon's metal-clad volunteers,titan
12346,"Exaggerate content of book about composer, no end",overdo
58698,Number at wit's end with hunger for a short while,notlong
3479,Interpret what's set down regularly in freehand,read
29946,Country river - a Russian river,rural
102113,A shoe lined with light threads,clothing
6818,"Extreme skill? Partly luck, on reflection",ultra
71393,Oil neck part with hesitation?,petroleum
2702,Gritty French writer …,sand
32182,In the course of finishing a wonderful building,amid
120051,Shot they use as result of good lie?,shuteye
133012,Model to get bigger with fine inspiring recipe,waxwork
42764,Humbled since caught in a plot,abased
86358,Fix some drinks and wait,hangaround
83331,"Power to depend on rising, so he rose",wattyler
75585,Resentment of English earl during exhausting binges,hardfeelings
54761,"Longing for home, cardinals ignored listener's complaint",otalgia
27895,Reportedly remained sober,staid
112548,Manages to protect one in financial collapses,ruins
50614,Concessions for soaks?,sops
134927,"Drive home I see as tricky, maintaining a measure of speed",emphasise
69437,Diamonds and money available in the cooler,icelolly
140659,"Curvaceous mimic, learner in cast",shapely
91317,Tom going to the doctor?,mouser
53210,Odd way to travel about,strange
646,Deserted place of refreshment?,oasis
32443,Radio cab travelling around one thoroughfare and another,broadcast
87041,Bright red and blue round the edges,crimson
58779,Hold good person in favour before sour person,bostoncrab
109405,Charming girl willing to do things around home,gamine
51441,Lead in pencil I gather erroneous - this the stuff?,graphite
130238,Source of crude artworks skilfully concealed,oilwells
39463,Confound with a blow,abash
70611,The other side's said to be batting in that place,therein
3887,"Rose, perhaps, to the required level",standard
138785,Two pounds included in bill for sampler,pollster
111667,Highly unusual station sign,wayout
77922,Notice muck heading for rotating fan,admirer
128972,Respiratory problem a normal one - all going back to drink,sarsaparilla
137890,Queen Victoria contracted a fever? That's less clear!,vaguer
93914,"Two in difficulties, being pulled along",intow
101315,Continually does a job after hours at a masterpiece of sound,moonlightsonata
68255,A fish out of water returned Pitt,brad
28105,Vessel gathers liquids up,sloop
141340,Will one husband like the environmentalists and not like Scrooge?,economiser
47832,Old Briton conceals love for cat,ocelot
126029,"Look, the woman's following Only Connect's introduction",butchers
80568,"Group of islands with a pair, eg having loch incorporated",archipelago
11407,Nothing to salute in officers' camp?,oflag
25859,"In ways, I'm opponent of an original idea",seminal
33656,Performance in the theatre switched to open air,operation
84051,Cover for soldiers in scrap beset by enemy at summit,foragecap
84501,"Cast, cast or cast",actors
34156,West gets back to Welsh town,maesteg
25612,Possibly meant to join number around the fire,mantel
132128,"No roles for dumb blondes, presumably",speakingparts
17454,Men embracing the alternative,other
131203,New style identification has revolutionised biblical city,hashtag
45268,The writer makes the effort to ring a few with similar measures,isometry
54537,L could be a bargain,lossleader
106016,Tipple offered as Batman finally snared by the Riddler?,snifter
10116,Time to take the air,tempo
133572,Fox repelled by digging into waste matter,slyboots
44399,Man with no time but lots of money?,miser
77619,Beginner to try out with Oxford first,tyro
26976,"Being too old, mean to have leader replaced",overage
94665,Drake versus duck with a grey cast?,voyager
13779,Mineral stream,saltburn
126475,Bill with close to musical for basic pets,tabbycats
131626,Previous family residence used for play,treehouse
117349,Thus Greek character's beginning to make specious argument,sophism
77845,Crew programme statistics,ratings
28135,Beat time in HQ,baste
19548,Green and pure in effect,unripe
81760,Just short of a Left majority,almost
10925,Move to produce mix in jug,stir
41916,Beg that initiator of debt be put in prison,cadge
106842,Extra drinks could provide terrible scares about hearts,chasers
128942,Goes on about a quiet maiden's headgear,yashmaks
118259,"Crowns on top of aristocracy, breaking heart",coronae
76529,Man put away wife,mate
85565,Hands back in exchange,swap
115709,Emphasise stress created by university at each introduction,accentuate
36773,Gangster ducks bad luck,hoodoo
52432,Remove head of joint for lubrication,unction
50848,Share out a tax rise,allot
12575,Hospital gets distinction and with time gets reverence,homage
124663,Discouragement of French dramatist adopting recipe,deterrence
91542,A hang-up about Christmas: some let it fester,mistletoe
74720,"Turn of one's own to stop political infighting, say?",partypiece
67729,Degree given to canto of sorts in European city,belgrade
98094,Woman in charge of automobile club,driver
68059,Howled aloud as commanded,bade
18359,Setter may be hard at the end of the rainbow,irish
81031,Forecaster who goes round the houses?,astrologer
30187,Victorian expression of disapproval,wearenotamused
93489,"Ticker having undergone heart transplant, composer inspired to become show-off?",cleverdick
698,Time Past is first to be revealed,overt
70538,"Building provided rocks behind shed, half removed",edifice
106556,With it one isn't,narcosis
83278,"One and all included in the celebration, but not completely",partially
59695,Lost boats are beginning to look for help with navigation,astrolabe
65617,Production with its own share of character formers?,generation
32550,"A lot of birds drink, so it's said",bevy
104270,European agreement put away in misrepresented Tory town in Somerset,treatyofrome
99513,Bird's call for service in New York?,wader
92444,They direct random prison search,chairpersons
23811,Shopkeepers must - shoplifters do,takestock
58544,Old American beans preserved thus?,incan
75029,"Designed, say, double line of casual dress",negligee
64426,Drink left for duck,teal
128516,RADA duos stumbled into old Peruvian dancer,isadoraduncan
84413,The mace deployed as a weapon,machete
25573,Run out of circuits to go in opposite ends of electronic device,elapse
141757,One could get fleeced here in court - lawyers principally stick together,woolstaple
76775,"Dirty mark on reverse, for example, of the French manuscript",smudge
124844,"Ten with hip complaint, all coming together",influx
29007,"Young bird or seal, we hear",cygnet
125561,Ascetics go round clubs for spirits,essences
97410,A deity father observed outside a temple,pagoda
10171,One close to London gets support coming up from the country,india
69207,Times providing cover for new saint,agnes
95640,Midday flight is restricted,narrow
105929,UK people get Ford to produce a vehicle for one,britska
60596,Central heating on stream as a kind of offering?,burnt
41151,Such a cell really gets a prisoner down,oubliette
49571,Endless conflict over fashionable drug,warfarin
34257,Leave with greeting by an archer leaving?,parthian
35951,"Girl with American friend, one may gather",rosebud
136752,Backed at high price to cover kilometres on a slope,raked
37147,Outspoken spoken passage,strait
121276,Impressive group here that includes short bird,thegreat
35019,First pairs chosen are coloured alike - dark grey,charcoal
77587,Boat song of which dog heard part,barcarole
81414,"Artist lacks yen, in a way, for a joint",hock
27176,It may be said to be highly complimentary,eulogy
140398,They go around with gold teeth,orbiters
6031,Envoy to dine with English earl now and then,messenger
137568,"Toper sloshed, post complaint",protestation
69027,Maybe a king or a queen breaks a record,card
79861,She was a Queen of Man (island),hecuba
47040,One is not dressed without one,stitch
57285,Numbers reject Euro to delay entry,threshold
140196,"Bacteria in bird's eye, say",cocci
111590,Burden having to support the swine,saddleback
49951,Female section of the National Assembly,lass
26241,Try swinging both ways in desert,gobi
125415,Medusa's snakes taken upon oneself,assumed
13653,Artist saying 'owdo to old actor,donatello
86592,Pay for a little light in turning over a book,emolument
134603,Stand-in has lad with his mouth watering,tempted
6355,Plant that's no good in Middle Eastern country,syringa
58913,She's in new opera coming up,nadia
39505,What's cast by model that she has to watch?,diet
6821,Eleven city cars,blackburnrovers
42754,Shows put on for the pupils' benefit,spectacles
3161,Inspiration for love poetry or tea dances,erato
75030,"Mirrored, say, in poor line of woman's gown",negligee
126918,"Corrupt dealing with crime, the French abandoning the leader of the march?",theftboot
