Index,Clue,Solution,gemma_predicted,Spaced_Solution
65630,Fine food old hooligan leader gets in Yorkshire,flamboroughhead,assemblage,flamborough head
62045,Sombre without husband,dinghy,container,dinghy
39149,Men in bar requiring bottle,screwtop,container,screwtop
14400,Antique objects found in battered raincoat after the last King George,victoriana,anagram,victoriana
107057,Waddle about with right loafer,dawdler,anagram,dawdler
112116,"Ranked first by setter, name entered for Lady Bracknell, say",grandedame,container,grande dame
70056,Where tramlines turn around,terminals,anagram,terminals
41140,Find out Heath harboured this royal knight,learn,assemblage,learn
140155,Fancy chaps gripping pot sideways?,turnoffs,assemblage,turn offs
46808,Son boasted of wages commonly,screw,assemblage,screw
98565,Would they issue stardust in Hollywood?,crematoria,double definition,crematoria
92610,Being pleased with a group of news gatherers demonstrating,approving,assemblage,approving
120964,Packets once holding right sort of decorations,streamers,container,streamers
7027,Girl in therapy for skin problem,craquelure,container,craquelure
7492,"Headgear a despicable person raised, taking one in",tiara,container,tiara
60050,Affected foreign aid from the French department,ladida,assemblage,la di da
66903,Reduce rent,slash,double definition,slash
101120,Composer fomenting revolutionary friction in Italy,cherubini,assemblage,cherubini
92718,"Strike back with weapon, so to speak",parlance,assemblage,parlance
96077,Strange boy steals college money,eccentric,assemblage,eccentric
37015,Quick drink about teatime?,alive,assemblage,alive
99756,"Miss sporting result, being dull",lacklustre,assemblage,lacklustre
69960,First volume in account of a sort of number,atomic,assemblage,atomic
134775,"Times, say, shows these unpaid workers absorbing a newspaper",serifs,container,serifs
97092,"A character at the end? Nothing, almost frozen lifeless",azoic,assemblage,azoic
66427,Palace in place that has its own clue,elysee,assemblage,elysee
57430,"Provide grub, but not support",cater,double definition,cater
93432,Kings in medical setback almost sent up firework,sparkler,assemblage,sparkler
107953,"Resin you once brought back, carrying viral disease",epoxy,container,epoxy
50381,One way to get inspiration,inhale,double definition,inhale
28168,"With this therapeutic device one's home and healthy, right?",inhaler,assemblage,inhaler
118675,Fish posture of diver,pike,double definition,pike
123819,"With more than one unknown verse, song dividing taste",bivariate,assemblage,bivariate
55066,Plant G higher then?,flower,double definition,flower
74896,"City worker rejected socialist realism, say",trader,assemblage,trader
18145,Manger apt to be shown transformed by star,pentagram,anagram,pentagram
33608,"Pudding gobbled, drawback later",afterwards,assemblage,afterwards
65535,Old-fashioned place in France,square,double definition,square
126964,Arbitrator in mad dance borrowed from Peter to pay Paul,refinanced,assemblage,refinanced
135119,Picked up torch in Swiss city,bern,double definition,bern
91581,"Catching cousin with goat, disturbed",contagious,anagram,contagious
91335,A fiend and a half are going to take place,impend,assemblage,impend
33920,Order something to eat,applepie,double definition,apple pie
41300,Personal predilection in art or diet,amatteroftaste,double definition,a matter of taste
58409,Batman and Joker turning up for kids in Hollywood?,dracula,assemblage,dracula
96374,Sea beast's to dine and spread upward,grampus,assemblage,grampus
60113,They're assumed to raise sail in rough sea,aliases,anagram,aliases
111846,Pump-action's isolated shot,diastole,assemblage,diastole
15087,Ace with stunt almost comes to grief - the fool!,nutcase,assemblage,nutcase
99551,Fish around end of jetty as test,tryout,container,try out
67017,Stuff that's left out,felt,anagram,felt
46735,German girl's telescope,glass,assemblage,glass
89211,Where easy riders have their say?,expressway,double definition,expressway
35965,Help one to form this operatic name,aida,assemblage,aida
23745,Airline left India for island,bali,assemblage,bali
53422,"An article about Macbeth, say",thane,container,thane
35157,"Bunking off, sailor and nurse get to church",absence,assemblage,absence
135725,"Puny chap burying head, awfully miserable",unhappy,anagram,unhappy
82932,Bearer of wine giving a service in church,carafe,assemblage,carafe
73151,Iceberg holds back diver,grebe,hidden word,grebe
27872,Slave-owner's turned to tea producer,assam,anagram,assam
94797,Make contact with head to establish suitability,meetness,assemblage,meetness
92011,"Missing date, shambolic developers come round too late",oversleep,anagram,oversleep
23319,Woman has a house in a dry area,sahara,container,sahara
74546,Singing a little way into the factory,plainchant,container,plainchant
74171,In which punishment is likely (held by copper in the old days),hotwater,double definition,hot water
63424,Chance upon an idea: be there with a little drink to introduce slender Annan,cometothinkofit,assemblage,come to think of it
93212,Expresses hostility to military accommodation,barracks,double definition,barracks
139123,"Shoe, shocking pink, that is for a dish",pumpkinpie,assemblage,pumpkin pie
37390,"Put half a grand on dodgy palomino ""No-No"" after studying this document?",diploma,anagram,diploma
42683,Oval cone not completely reshaped?,volcano,anagram,volcano
23861,"Military vehicle studied, they say, by crusader",tancred,assemblage,tancred
109448,"Attacked after broadcast, alas, is duke out of the country?",assailed,anagram,assailed
95398,A club - or a spade?,blackjack,double definition,blackjack
102535,African ruler to assault US president,mugabe,assemblage,mugabe
8743,What could be finer to conclude?,infer,anagram,infer
113820,Oppose profits in butter,goagainst,container,go against
85964,It's a shame having to eat it,humblepie,double definition,humble pie
5604,What a promising bowler has to do?,deliver,double definition,deliver
2442,Dispute is only half on an equal basis,spar,assemblage,spar
37280,"Ridin' with minimum of insurance, very little cover",bikini,assemblage,bikini
102852,"Taken in the wrong direction, one sliding down the motorway?",misled,assemblage,misled
111763,City judge putting line through revoked law,jerusalem,assemblage,jerusalem
37527,Provided raised dicky seat for vehicle,fiesta,assemblage,fiesta
32139,Mistakes are holding sailor up,errata,container,errata
4184,"A further time, deliver book",reserve,double definition,reserve
26772,Ecus under negotiation with no strings attached,unsecured,anagram,unsecured
30918,It may be taken from a book but is about right,excerpt,container,excerpt
86050,The shrub to bend over in the river,oleander,container,oleander
139924,"Extinct arthropods, one preserved in lobster, it could be?",trilobites,anagram,trilobites
10867,Sappers twice raised the stakes in bridge,redoubled,assemblage,redoubled
131490,"Pretend to be ill, we hear, to get a drink",champagne,assemblage,champagne
4444,Former pupil wasted away,late,double definition,late
24563,Binge in which Bess's partner loses head,orgy,assemblage,orgy
24134,"A saint from head to toe, the continental European. (What a plonker!)",ukelele,assemblage,ukelele
79291,"Spicated, you say, otherwise barbed",cuspidate,double definition,cuspidate
106644,Man with limitless libido turns out to be an MP,miliband,container,miliband
4046,State two answers: scores missing first rounds,arkansas,assemblage,arkansas
114982,Students should draw on his advice,artmaster,assemblage,art master
30349,Svelte model held back by romance,lissome,container,lissome
11449,When AA members need clarification of a way forward?,lightinguptime,assemblage,lighting up time
33944,Astute misrepresentation of the figure,statue,anagram,statue
139203,Old Dalmatian in bad rain barking around yard,illyrian,assemblage,illyrian
56774,Bird fluttering right to left in Chingford?,goldfinch,hidden word,goldfinch
131850,Operatic production interrupted at intervals by hard left teddy bear fan,arctophile,assemblage,arctophile
85735,"Can't find words for ""helps in the kitchen""",driesup,double definition,dries up
91895,Current producer of coral involved in retail,solarcell,anagram,solar cell
109242,Prays for urchins without learning,implores,assemblage,implores
7033,Duck a l'orange,mandarin,double definition,mandarin
114542,As an artist I reenact my career,traceyemin,anagram,tracey emin
6219,Early stages in thought,infancy,assemblage,infancy
35336,Guns are raised in this game,stag,anagram,stag
28041,"Shopkeeper, for example, exchanges staff",tradesman,assemblage,tradesman
14771,Extraction possibly due to Bond?,educement,anagram,educement
62070,Join the ranks and down may follow,fallin,assemblage,fallin
31268,Fare to be cooked over first part of Sunday?,roastbeef,assemblage,roast beef
102575,Or no movement is without sound of this short musical piece,rondino,assemblage,rondino
71551,China has many an ornamental garden,crockery,assemblage,crockery
20524,"Heavy stuff, say, with little marks coming up",stodge,assemblage,stodge
33189,Observe present and past in child's play,seesaw,assemblage,seesaw
97640,Discover endless source of love,hear,assemblage,hear
44080,Sharp boozer needs a place to sleep,barbed,assemblage,barbed
19356,Southeastern rail trips by one from another country,israeli,anagram,israeli
43594,Superficial type involved in leak,skindeep,container,skin deep
91812,Mad hatter drinking limitless tea in operational part of hospital,theatre,anagram,theatre
38905,European engineer found home in States laboratory,tesla,assemblage,tesla
55629,It offers protection from French criminal,defence,assemblage,defence
135313,Money well spent on hearing aids?,soundinvestment,assemblage,sound investment
98167,Technique pioneered by Disney into a main production,animation,anagram,animation
23754,Charitable group,kind,double definition,kind
32129,In time deserter will make mistakes,errata,assemblage,errata
45323,One's boots may be licked,tongued,double definition,tongued
17113,"Article more unlikely, it being unproven?",theorem,assemblage,theorem
43590,Artist to draw travelling merchant,tiepolo,assemblage,tiepolo
87221,Examiner is in wrong street,tester,anagram,tester
141655,"In charge in any pub, moving stock up frantically",panicbuy,anagram,panic buy
