Index,Clue,Solution,Spaced_Solution,gemma_predicted
8497,Small island turning black,sable,sable,assemblage
7007,Beat nervous tension,stress,stress,double definition
54793,One church's method of entertainment,iceshow,ice show,assemblage
33315,Emphatically he who could be Flemish...,himself,himself,assemblage
86983,Holy record found in European community - English message of a religious nature?,epilogue,epilogue,assemblage
5326,Song with piece of lyric that uplifts and moves lots of people,airline,airline,assemblage
91188,"A blues composition, fit for purpose",usable,usable,anagram
26504,(rank outsider) The Undertaker,trier,trier,double definition
29690,Theatre of the obscenely rich,lyric,lyric,double definition
3533,Provide two servings of dry wine in a jiffy,bisect,bisect,assemblage
107453,Bruce's namesake's got one a plant,forsythia,forsythia,assemblage
41317,Stumble on crude oil in Africa,tripoli,tripoli,assemblage
91390,Superficial drawback to being frank about one's orientation,outward,outward,assemblage
118883,Quick drinks for horses?,snorters,snorters,double definition
17656,Musical with a little bit to learn in a little break,hairline,hairline,container
40437,Salt one had put on bird's tail,titanate,titanate,assemblage
113484,German turns up keeping a vehicle in grassland,savannah,savannah,container
16028,Made redundant by a cross editor,axed,axed,assemblage
105322,Drug firm has one in to flog,cocaine,cocaine,container
84722,"""Crossing a Line"" by a dramatist",traversal,traversal,double definition
34615,Tongue of stout shoe,brogue,brogue,double definition
46833,Let care be arranged for tragic female,electra,electra,anagram
56742,Playing live together,inconcert,in concert,double definition
139313,State of Orbán leaving American wanting to scoff,hungry,hungry,container
86042,"Made an obeisance - on the short side, perhaps",curtsied,curtsied,assemblage
30147,Not allowed cheers? I don't like that!,taboo,taboo,assemblage
2088,Nearly everybody's calm drinking hot drink,alcohol,alcohol,container
98695,They show frightening ability in their field,scarecrows,scarecrows,double definition
85512,Sound opening pace,gait,gait,double definition
44543,This man may advertise food and old port,sandwich,sandwich,double definition
66744,Expenditure on song that's no longer popular,outlay,outlay,assemblage
60169,Free call-back in charge reversal by the crown,emancipate,emancipate,assemblage
92908,The man from whom Samuel imbibed wisdom,eli,eli,double definition
90399,Applicant's hostile answer struck out in court,client,client,assemblage
114979,"Like an egg from duck, empty",ovoid,ovoid,assemblage
104059,Man met end making revision,amendment,amendment,assemblage
9065,Initially desirable residence for study of china,dresden,dresden,assemblage
86853,Filth in America is up - it's past the time to be chirpy,stridulate,stridulate,assemblage
8943,Singular-looking giant?,cyclops,cyclops,double definition
62008,Last of the vintage in the shade,ecru,ecru,assemblage
72926,Pub where brown cleric gets round in,tavern,tavern,container
101103,"Concrete assessment of politician's setback, ensnared by loose woman",slumptest,slump test,container
64161,Blade's about to become increasingly promiscuous?,claymore,claymore,assemblage
26779,A point made about old railway network needing to be up-to-date,abreast,abreast,assemblage
11051,Any number going round in one's head,noggin,noggin,assemblage
18751,Poet's unworthy of town in South Wales,neath,neath,double definition
105237,Get second chicken from this butcher,slayer,slayer,assemblage
28043,Don''t grant a prayer or. . .,refusecollector,refuse collector,double definition
101734,I provide maintenance for previous winner that doesn't start,upholder,upholder,assemblage
62247,Short story gripping English student group,year,year,container
5843,Make a pot worth ordering,throw,throw,anagram
68062,Limited cure,specific,specific,double definition
136504,"Like a rabbit, say, albeit modified in corporeal form",bobtailed,bobtailed,container
42860,Record holder's go on board,turntable,turntable,assemblage
11387,Confuse leader moving tool,adze,adze,anagram
88110,Bird to stain vessel,martin,martin,assemblage
111079,Little girl in circus is mounted,riding,riding,container
28816,Lens capturing some pachyderm in toto,telephoto,telephoto,container
99982,Publishing house introducing historian to journalists,clarendonpress,clarendon press,assemblage
76346,Heard lots about garrison town,aldershot,aldershot,assemblage
84283,Speaker keeps one drink for founder,originator,originator,container
23159,"Inn evidently fully booked? On the contrary, atmosphere charming",debonair,debonair,assemblage
40481,Bird to miss out catching insect,fantail,fantail,container
103918,"Latin scholar makes note on ship in italics, perhaps",classicist,classicist,assemblage
84529,Potential risk one in France may take in winter,skirun,ski run,assemblage
59206,Weak thing - buck up!,reed,reed,anagram
121427,"Still available to accommodate the German, as promised",undertaken,undertaken,container
27021,Composure of bishop getting a puncture,balance,balance,assemblage
34310,A number work very hard,strain,strain,double definition
29119,Fuss from supporter about where French hotel has fallen short,brouhaha,brouhaha,container
121784,It was used to make links at Gretna Green,forge,forge,double definition
11059,"Has time, when taking silver, to be shocked",aghast,aghast,container
132506,"Going like a rocket, when fitted with carbon tip",ascending,ascending,assemblage
140755,High level of the gender problem,nthdegree,nth degree,assemblage
104327,Manage to exercise,run,run,double definition
99261,Position of mystic meeting transmuting energy into time,stance,stance,assemblage
60426,Where children are to be found between two and five?,creche,creche,double definition
25756,It requires courage to have one - rather than love!,battle,battle,double definition
53500,Underwear? We may well have seconds,boxers,boxers,double definition
73455,US city not entirely accepting south has a rotten atmosphere,miasma,miasma,container
123215,Orchestra gets direction to its venue,halle,halle,assemblage
14086,"Kiss a number, coming back round after that",next,next,assemblage
56590,Calamitous reverses with no time for a smoke,cigar,cigar,assemblage
115555,"Pasture ultimately silent, as ground needed",essential,essential,anagram
116608,Pushy parent ultimately spreading disease,typhus,typhus,anagram
52765,Time ran out for muezzin supporter,minaret,minaret,anagram
28312,Write music: a little number for the gallery,notate,notate,assemblage
39948,Staff regret keeping key money,retinue,retinue,container
77729,"Plum wine, we hear, which flies off the shelves",bestseller,bestseller,assemblage
74610,Mishandled pistol went off,spoilt,spoilt,double definition
104907,"Revolutionary cardinal imprisoned at Queen's address, perhaps for leftwing ideology",marxism,marxism,assemblage
85629,Famous person's family title,householdname,household name,assemblage
29935,Parliament has money for the wine,chambertin,chambertin,assemblage
11686,Never let backs go round the team,eleven,eleven,hidden word
68411,"Porky? It is something cutting through little sister, say",sparerib,spare rib,assemblage
127254,Sun has to be demeaning to women?,sexist,sexist,assemblage
57400,A number without the ability when rising to get on,entrain,entrain,assemblage
139064,Police team having wildly exciting time?,riotsquad,riot squad,assemblage
127900,"Pronounced as ""venson""? I haven't a clue!",noidea,no idea,double definition
30890,"Spell ""trinket""",charm,charm,double definition
125308,Take care over truck being recorded,minuted,minuted,container
97652,"Scab found in plant? Alas, not as friendly!",fraternal,fraternal,container
2107,Children go back to front on slide,skid,skid,anagram
3095,Welsh go dancing the cancan?,legshow,leg show,anagram
8851,Worker first gets requests to be agreeable,pleasant,pleasant,assemblage
979,Heartless head cook,chef,chef,double definition
89634,Meal left for two couples maybe to consume,flour,flour,container
60975,"Dance with hat out west, nothing more",bolero,bolero,assemblage
79891,"In prayer, deified sun, gazing up a little",agnusdei,agnus dei,assemblage
91923,One who jumps man with gun,starter,starter,double definition
58512,One's included in slight difference of opinion - it's a problem,nuisance,nuisance,container
57366,Temporarily dismiss person who's paid villain,prorogue,prorogue,assemblage
73757,"Guide rope finally put in place, ton secured",escort,escort,assemblage
79545,God's in love with Punch,carthorse,carthorse,assemblage
137079,"One who offers praise, waving team's icon",encomiast,encomiast,anagram
65631,Races when going to bed,ascot,ascot,double definition
55827,"Before victory, South led amazing trick",swindle,swindle,assemblage
121004,Prize for sexagenarian finding spring in a kiss,buspass,bus pass,assemblage
91790,"Fruit has gone off - lemon, too",ogenmelon,ogen melon,anagram
15502,"""Bit of a Bloomer Arising"" (Lawrence Harris)",floret,floret,double definition
118935,Plate inserted in stomach to sense craving for food,gluttonous,gluttonous,assemblage
35795,Target a friend of the family?,auntsally,aunt sally,double definition
26743,Result of many taking risks,crash,crash,double definition
69007,Some fanciful name for part of the arm,ulna,ulna,hidden word
65320,The strain of the French Revolution,marseillaise,marseillaise,double definition
46656,Faked evidence of factory growth,plant,plant,double definition
34957,Noble game in song reflected by precocious score,earlygoal,early goal,assemblage
137428,Realign energy in turn with love across the channel,reorientate,reorientate,assemblage
85219,Roman judgement days satisfied constituents,diesfasti,dies fasti,double definition
85179,Silly clue I had for geometry master,euclid,euclid,anagram
96830,"Extremely wary, in case needing to cross lake",leeriest,leeriest,container
127290,Garden tools bound to go after opening of spectacular retail outlet,shoeshop,shoe shop,assemblage
53089,A group often described as vicious,circle,circle,double definition
129362,Light source attached to heel of glass slipper?,sled,sled,assemblage
48969,"Card trick involving ace, the same being turned over in advance",comedian,comedian,assemblage
111934,Take advantage of 'obgoblin's stockings,impose,impose,hidden word
111973,Sporty types in pub or South Devon railway?,dartsteam,darts team,assemblage
127144,Phone about disruption of trade causing delay,retarding,retarding,container
70537,Fractured if ice grips building,edifice,edifice,assemblage
